Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Cumulative_Return
2024-07-17 04:00:00+00:00,121.3048331178,121.8046470224,116.6765591069,117.9460830688,390086200,0.0,0.0,-0.06623929933290174,1.4273057488995038
2024-07-18 04:00:00+00:00,121.8046487858,122.3544471394,116.5166166835,121.0449295044,320979500,0.0,0.0,0.02627341540280237,1.4910793611499509
2024-07-19 04:00:00+00:00,120.3052136637,121.5547485119,117.3263268563,117.8861160278,217223800,0.0,0.0,-0.026096206503926078,1.4260716397237134
2024-07-22 04:00:00+00:00,120.3052108845,124.0238277273,119.8153953708,123.4940261841,258068900,0.0,0.0,0.047570573577786934,1.5414812591661726
2024-07-23 04:00:00+00:00,122.7342966464,124.643589352,122.0545494563,122.5443649292,173911000,0.0,0.0,-0.007689936786774432,1.5219374289384127
2024-07-24 04:00:00+00:00,119.1256405974,119.9053490448,113.3977776944,114.2074737549,327776900,0.0,0.0,-0.06803161597121699,1.350365950269436
2024-07-25 04:00:00+00:00,112.9979241978,116.5865842365,106.2604351538,112.2382049561,460067000,0.0,0.0,-0.01724290656342009,1.3098388097990963
2024-07-26 04:00:00+00:00,116.1467536356,116.1567444222,111.538468982,113.0179138184,293399100,0.0,0.0,0.006946911371265907,1.325885055292681
2024-07-29 04:00:00+00:00,113.6476863835,116.2367187102,111.2585765651,111.5484619141,248152100,0.0,0.0,-0.01300193796411031,1.2956440420921145
2024-07-30 04:00:00+00:00,111.4784927394,111.9483190418,102.5018390571,103.6913986206,486833300,0.0,0.0,-0.07043632120674581,1.133947320966962
2024-07-31 04:00:00+00:00,112.8579788229,118.2959488052,110.8387264197,116.9764404297,473174200,0.0,0.0,0.12812096264328643,1.407350705959311
2024-08-01 04:00:00+00:00,117.4862607613,120.1152869051,106.7702489187,109.1693572998,523462300,0.0,0.0,-0.06674064539168356,1.2466825661594618
2024-08-02 04:00:00+00:00,103.7213765133,108.6795291921,101.332266823,107.2300643921,482027500,0.0,0.0,-0.017764077353449315,1.2067723232655592
2024-08-05 04:00:00+00:00,92.0257359945,103.3715180162,90.6562507424,100.412612915,552842400,0.0,0.0,-0.06357779896663263,1.0664705961318526
2024-08-06 04:00:00+00:00,103.8013458456,107.6699081307,100.5125771344,104.2111968994,409012100,0.0,0.0,0.037829749412213065,1.144644660951227
2024-08-07 04:00:00+00:00,107.7698733749,108.7595104128,98.6532724917,98.8731918335,411440400,0.0,0.0,-0.051222951321181154,1.0347896318820915
2024-08-08 04:00:00+00:00,101.9620353134,105.4607326036,97.4836994263,104.9309310913,391910000,0.0,0.0,0.061267762731894715,1.159456640257563
2024-08-09 04:00:00+00:00,105.6006819406,106.5603237294,103.391505381,104.7110137939,290844200,0.0,0.0,-0.0020958290859789397,1.1549307882210007
2024-08-12 04:00:00+00:00,106.2804388519,111.0286714139,106.2204636179,108.9794311523,325559900,0.0,0.0,0.040763786002506075,1.2427739257222532
2024-08-13 04:00:00+00:00,112.3981514577,116.1867417074,111.5384709458,116.0967712402,312646700,0.0,0.0,0.06530902219477941,1.3892472978151202
2024-08-14 04:00:00+00:00,118.4858859934,118.5558596368,114.0275467671,118.0360565186,339246400,0.0,0.0,0.01670404144476767,1.4291573836996232
2024-08-15 04:00:00+00:00,118.7158050097,123.1941334845,117.4262841744,122.8142776489,318086700,0.0,0.0,0.04048102987536728,1.5274921763211369
2024-08-16 04:00:00+00:00,121.8946136482,124.9534722073,121.1348944017,124.5336303711,302589900,0.0,0.0,0.013999615965785805,1.562876096146161
2024-08-19 04:00:00+00:00,124.2337421269,129.9516143799,123.3740616063,129.9516143799,318333600,0.0,0.0,0.04350619180260673,1.674377075151412
2024-08-20 04:00:00+00:00,128.35220258,129.8316626966,125.8431423095,127.2026367188,300087400,0.0,0.0,-0.02115385541162773,1.617803689187487
2024-08-21 04:00:00+00:00,127.2726177849,129.3018687303,126.6128673685,128.4521789551,257883600,0.0,0.0,0.009823241628727386,1.6435190073629498
2024-08-22 04:00:00+00:00,129.9716240991,130.7013481968,123.0541932206,123.6939544678,376189100,0.0,0.0,-0.037042769737391734,1.5455957414767858
2024-08-23 04:00:00+00:00,125.8131504338,129.5517637459,125.1733892778,129.3218383789,323230300,0.0,0.0,0.04549845572739808,1.6614164166202205
2024-08-26 04:00:00+00:00,129.5217841101,131.2111423153,124.3237148641,126.4129333496,331964700,0.0,0.0,-0.022493532923474224,1.6015517588298986
2024-08-27 04:00:00+00:00,125.0034677352,129.1519172792,123.8338973354,128.2522583008,303134600,0.0,0.0,0.014550132668097238,1.6394046820637955
2024-08-28 04:00:00+00:00,128.0723157317,128.2822442923,122.5943593644,125.5632553101,448101100,0.0,0.0,-0.02096651572710151,1.5840655622871198
2024-08-29 04:00:00+00:00,121.3148353613,124.3836925273,116.6665643766,117.5462341309,453023300,0.0,0.0,-0.06384846553556289,1.4190769412917956
2024-08-30 04:00:00+00:00,119.4855132692,121.7046882715,117.176375423,119.3255767822,333751600,0.0,0.0,0.01513738542502785,1.4556954413249268
2024-09-03 04:00:00+00:00,115.9668214091,116.1667439153,107.2500659084,107.9598007202,477155100,0.0,0.0,-0.09525012464633198,1.2217901444452983
2024-09-04 04:00:00+00:00,105.3707659293,113.2278331129,104.0812452026,106.170463562,372470300,0.0,0.0,-0.016574105789963767,1.1849659595481632
2024-09-05 04:00:00+00:00,104.950922377,109.6091916652,104.7210122499,107.1700973511,306850700,0.0,0.0,0.009415366153282756,1.205538214089768
2024-09-06 04:00:00+00:00,107.9997929279,108.1097526006,100.9124275648,102.7917327881,413638100,0.0,0.0,-0.04085434903223073,1.1154323860874218
2024-09-09 04:00:00+00:00,104.8409619619,106.5103462007,103.6514100541,106.4303741455,273912000,0.0,0.0,0.03539819067843575,1.1903148650574829
2024-09-10 04:00:00+00:00,107.7698680772,109.3592802066,104.910932028,108.0597610474,268283700,0.0,0.0,0.01530941627314486,1.2238473070959048
2024-09-11 04:00:00+00:00,109.3492805366,117.1463801495,107.3800126205,116.8664855957,441422400,0.0,0.0,0.0814986491080334,1.405087858446759
2024-09-12 04:00:00+00:00,116.8065064192,120.7553788047,115.3469258152,119.1058502197,366052700,0.01,0.0,0.019161734971196998,1.4511735145727593
2024-09-13 04:00:00+00:00,119.0458660228,119.9256110138,117.5662869278,119.0658569336,238358300,0.0,0.0,-0.00033577935950446225,1.450350461100002
2024-09-16 04:00:00+00:00,116.756520265,118.146121178,114.3272165776,116.7465209961,248772300,0.0,0.0,-0.019479437659390753,1.4026190120493451
2024-09-17 04:00:00+00:00,118.1361241378,118.7659484266,114.7970852269,115.5568618774,231925900,0.0,0.0,-0.010190103384234872,1.378136075923634
2024-09-18 04:00:00+00:00,115.8567679305,117.6662464722,113.1875353835,113.3374938965,310318900,0.0,0.0,-0.01920585194892732,1.3324619465350418
2024-09-19 04:00:00+00:00,117.3163569589,119.6256999221,117.216387152,117.8362121582,293506400,0.0,0.0,0.03969311572927703,1.425044628512992
2024-09-20 04:00:00+00:00,117.0264448318,118.5860028779,115.3569253318,115.9667510986,382462400,0.0,0.0,-0.015864911349069644,1.3865715104640959
2024-09-23 04:00:00+00:00,116.5165947295,116.9564634198,114.8270767166,116.2266769409,206228500,0.0,0.0,0.00224138246383232,1.391920729996332
2024-09-24 04:00:00+00:00,116.4865984088,121.7650914043,115.3469257782,120.835357666,354966800,0.0,0.0,0.03965252080160098,1.486766416498292
2024-09-25 04:00:00+00:00,121.9850157799,124.9041844669,121.5751372854,123.4745941162,284692900,0.0,0.0,0.021841590914929876,1.541081351268434
2024-09-26 04:00:00+00:00,126.7636511882,127.6333968894,121.7650846213,124.0044403076,302582900,0.0,0.0,0.004291135315669825,1.551985475194852
2024-09-27 04:00:00+00:00,123.9344668966,123.9944472577,119.2258178697,121.3652038574,271009200,0.0,0.0,-0.02128340278503915,1.4976705404247106
2024-09-30 04:00:00+00:00,118.2760819027,121.4651698734,118.1161317357,121.4051895142,226553700,0.0,0.0,0.0003294655760393006,1.4984934368880678
2024-10-01 04:00:00+00:00,121.7350904738,122.4049042106,115.7568089514,116.9664611816,302094500,0.0,0.0,-0.036561273454301824,1.4071453351182246
2024-10-02 04:00:00+00:00,116.4066204825,119.3457724331,115.1069901261,118.8159255981,221845900,0.0,0.0,0.01581192076614646,1.4452069264297132
2024-10-03 04:00:00+00:00,120.885334155,124.3243504544,120.3054985925,122.814781189,277118000,0.0,0.0,0.03365588889511595,1.5275025390711994
2024-10-04 04:00:00+00:00,124.9041843286,125.0041541349,121.795075301,124.884185791,243678100,0.0,0.0,0.0168498008298803,1.5700904534515656
2024-10-07 04:00:00+00:00,124.9541670089,130.6025488501,124.9141775604,127.6833877563,346250200,0.0,0.0,0.02241438295465703,1.6276974451033372
2024-10-08 04:00:00+00:00,130.2226473653,133.441725372,129.3828918647,132.8518981934,285722500,0.0,0.0,0.040479114220909995,1.7340643101216684
2024-10-09 04:00:00+00:00,134.0715571885,134.4814433206,131.3423440303,132.6119689941,246191600,0.0,0.0,-0.0018059899976039517,1.7291266173247828
2024-10-10 04:00:00+00:00,131.8721995187,134.9613102932,130.9624566549,134.7713623047,242311300,0.0,0.0,0.016283547608708426,1.773566480528184
2024-10-11 04:00:00+00:00,133.9715856786,135.7410826472,133.6216951453,134.7613677979,170209500,0.0,0.0,-7.415898028406698e-05,1.773360795666238
2024-10-14 04:00:00+00:00,136.4308936865,139.5600016193,136.2609442331,138.0304412842,232347700,0.0,0.0,0.024258239135733772,1.8406376450571784
2024-10-15 04:00:00+00:00,137.830478261,138.5302898277,128.7031055116,131.562286377,377831000,0.0,0.0,-0.04686035085465168,1.7075243683588677
2024-10-16 04:00:00+00:00,133.941584662,136.5808271835,131.5422788259,135.6810913086,264879700,0.0,0.0,0.03130688166818052,1.7922885133727942
2024-10-17 04:00:00+00:00,139.3000599995,140.8496188038,136.8307667077,136.8907470703,306435900,0.0,0.0,0.008915433610042989,1.817182976233855
2024-10-18 04:00:00+00:00,138.6302400334,138.8601698188,137.2406391711,137.96043396,176090200,0.0,0.0,0.007814165037397736,1.8391969089506937
2024-10-21 04:00:00+00:00,138.0904058252,143.6688079834,137.9604382121,143.6688079834,264554500,0.0,0.0,0.04137689234186581,1.9566740537897047
2024-10-22 04:00:00+00:00,142.8690607807,144.378622683,141.7393796377,143.5488586426,226311600,0.0,0.0,-0.0008349017610965737,1.954205521415207
2024-10-23 04:00:00+00:00,141.9892821435,142.3891613713,137.4206001866,139.5199890137,285930000,0.0,0.0,-0.028066190612708763,1.8712922261420513
2024-10-24 04:00:00+00:00,140.779637099,141.3094839384,138.4203130527,140.3697509766,172354900,0.0,0.0,0.0060906108788221225,1.8887801498108696
2024-10-25 04:00:00+00:00,140.8895944153,144.0886893234,140.7596420534,141.499420166,205122100,0.0,0.0,0.008047810739425731,1.9120285057243573
2024-10-28 04:00:00+00:00,142.9590213787,143.0989806496,140.0098697928,140.4797363281,173586700,0.0,0.0,-0.007206275733877665,1.891043625367196
2024-10-29 04:00:00+00:00,140.249771697,142.219208112,138.8601708246,141.2095031738,157593600,0.0,0.0,0.005194819301166609,1.9060620745927683
2024-10-30 04:00:00+00:00,139.4999884391,140.2897704957,136.7707753765,139.3000488281,179418100,0.0,0.0,-0.013522137694584546,1.8667659030711148
2024-10-31 04:00:00+00:00,137.5605791178,137.5705707609,132.0721466941,132.7219543457,270039600,0.0,0.0,-0.04722248511569105,1.7313900928831685
2024-11-01 04:00:00+00:00,134.6613944537,137.2706470868,134.5314420822,135.3611907959,207127800,0.0,0.0,0.01988545499658323,1.78570502765331
2024-11-04 05:00:00+00:00,137.1706727107,138.920171038,135.5311434598,136.0110015869,187528200,0.0,0.0,0.0048005694038240065,1.799077997977141
2024-11-05 05:00:00+00:00,137.4105869313,140.3297478708,137.2906262194,139.8698883057,160537400,0.0,0.0,0.028371871935186643,1.8784930804723472
2024-11-06 05:00:00+00:00,142.9190184504,146.4480051389,141.9193051618,145.5682525635,242043900,0.0,0.0,0.040740464776418905,1.9957642264264965
2024-11-07 05:00:00+00:00,146.3480343565,148.887299513,146.1280962027,148.8373260498,207323300,0.0,0.0,0.02245732451087812,2.063041075817436
2024-11-08 05:00:00+00:00,148.7273495356,149.7270628196,146.2180594298,147.587677002,175665800,0.0,0.0,-0.008396072954051093,2.037323559483618
2024-11-11 05:00:00+00:00,148.6373710401,148.8073357306,143.5288505523,145.2183532715,182325600,0.0,0.0,-0.016053669104554524,1.9885633720962002
2024-11-12 05:00:00+00:00,146.7379055667,149.6070776337,145.9681221142,148.247467041,198634700,0.0,0.0,0.020859028499219834,2.0509019006464793
2024-11-13 05:00:00+00:00,149.0272734963,149.2871934707,145.8581688148,146.2280731201,191903300,0.0,0.0,-0.013621776892427495,2.0093431956351897
2024-11-14 05:00:00+00:00,147.5976633061,148.9572739334,145.5082662791,146.7179107666,194463300,0.0,0.0,0.0033498194706955697,2.019423952065934
2024-11-15 05:00:00+00:00,144.8284560078,145.1983602893,140.0398361741,141.9392852783,250132900,0.0,0.0,-0.03257015768103377,1.9210808378412563
2024-11-18 05:00:00+00:00,139.4599947522,141.5094099124,137.110662574,140.1098022461,221205300,0.0,0.0,-0.012889194338360443,1.8834304592442597
2024-11-19 05:00:00+00:00,141.2794937524,147.0878257029,140.9495865262,146.9678497314,227834900,0.0,0.0,0.04894766372772397,2.0245676437456246
2024-11-20 05:00:00+00:00,147.3677435603,147.5176944559,142.6890773095,145.8481750488,309871700,0.0,0.0,-0.007618500812567874,2.001524972694082
2024-11-21 05:00:00+00:00,149.3072000066,152.8461786741,140.6596700821,146.6279602051,400946600,0.0,0.0,0.005346554086392397,2.0175727883022483
2024-11-22 05:00:00+00:00,145.8881564731,147.1178148315,141.0595545942,141.9093017578,236406200,0.0,0.0,-0.03218116408834748,1.9204637832533615
2024-11-25 05:00:00+00:00,141.9492922302,142.0092725855,135.7810632052,135.9810028076,344941900,0.0,0.0,-0.0417752668554312,1.79846062936633
2024-11-26 05:00:00+00:00,137.6605277704,139.2600752616,135.631110853,136.8807525635,190287700,0.0,0.0,0.0066167312883629315,1.8169772913719102
2024-11-27 05:00:00+00:00,134.9712860205,137.1806591071,131.7622148966,135.3011932373,226370900,0.0,0.0,-0.011539674472985095,1.784470290431687
2024-11-29 05:00:00+00:00,136.7407930556,139.3100637298,136.0110065693,138.2103729248,141863200,0.0,0.0,0.021501507990381752,1.8443406006303844
2024-12-02 05:00:00+00:00,138.7901953408,140.4097259595,137.7804904279,138.5902557373,171682800,0.0,0.0,0.0027485839482301877,1.8521585095485764
2024-12-03 05:00:00+00:00,138.2203759586,140.4997214018,137.9104672301,140.2198028564,164414000,0.0,0.0,0.011758020868284147,1.8856942488235027
2024-12-04 05:00:00+00:00,141.9592895001,145.7481962192,140.2497730344,145.0983886719,231224300,0.0,0.0,0.03479241673514677,1.9860945256987863
2024-12-05 05:00:00+00:00,145.0784040292,146.5080853351,143.9186529489,145.0284118652,172621200,0.01,0.0,-0.00048227142520673727,1.9846544176360754
2024-12-06 05:00:00+00:00,144.5685300618,145.6682814643,141.2792376749,142.408996582,188505600,0.0,0.0,-0.018061393967650274,1.9307473983418624
2024-12-09 05:00:00+00:00,138.9397234403,139.9195056535,137.1001279876,138.7797546387,189308600,0.0,0.0,-0.025484639527041608,1.8560583573503049
2024-12-10 05:00:00+00:00,138.979717412,141.789118194,133.7608531345,135.0405883789,210020900,0.0,0.0,-0.026943168112197546,1.7791070968899687
2024-12-11 05:00:00+00:00,137.3300757004,140.1394610799,135.1805501963,139.2796478271,184905200,0.0,0.0,0.0313910025058981,1.8663460547326007
2024-12-12 05:00:00+00:00,137.050151221,138.409855677,135.7704311749,137.3100891113,159211400,0.0,0.0,-0.01414103744895312,1.825812947830968
2024-12-13 05:00:00+00:00,138.9097452521,139.5696051842,132.5111298372,134.2207641602,231514900,0.0,0.0,-0.022498892623948885,1.7622352857423547
2024-12-16 05:00:00+00:00,134.1507548377,134.3707081201,130.3915796342,131.9712371826,237951100,0.0,0.0,-0.01675990292318008,1.71594049050233
2024-12-17 05:00:00+00:00,129.0618828488,131.5613383936,126.8323727744,130.3616027832,259410300,0.0,0.0,-0.012196857692353458,1.6828145508387724
2024-12-18 05:00:00+00:00,133.8308463455,136.6702241416,128.2520598204,128.8819274902,277444500,0.0,0.0,-0.01135054541681868,1.652363142434575
2024-12-19 05:00:00+00:00,131.7312862928,134.0007959708,129.5217763565,130.6515197754,209719200,0.0,0.0,0.013730336903399865,1.6887809819703623
2024-12-20 05:00:00+00:00,129.7817201303,135.250529782,128.1920701526,134.6706542969,306528600,0.0,0.0,0.030762248525001423,1.7714939307670319
2024-12-23 05:00:00+00:00,136.250311239,139.7595411207,135.0905602747,139.6395721436,176053500,0.0,0.0,0.036896812246455024,1.8737532219727329
2024-12-24 05:00:00+00:00,139.9695150682,141.869095242,138.6198029279,140.1894683838,105157000,0.0,0.0,0.003937968526819269,1.885069971714707
2024-12-26 05:00:00+00:00,139.6695752314,140.8193339554,137.7000030073,139.899520874,116205600,0.0,0.0,-0.0020682545781985917,1.879102912537285
2024-12-27 05:00:00+00:00,138.5198213856,138.9897202215,134.6806615507,136.9801483154,170582600,0.0,0.0,-0.02086763800448843,1.8190228351807884
2024-12-30 05:00:00+00:00,134.8006283255,140.2394456305,133.9908072296,137.4600524902,167734700,0.0,0.0,0.0035034578418986495,1.828899162839194
2024-12-31 05:00:00+00:00,137.999948715,138.0399485498,133.8008661345,134.2607574463,155659200,0.0,0.0,-0.023274362157893802,1.763058339215112
2025-01-02 05:00:00+00:00,135.9703822166,138.8497598983,134.600685454,138.279876709,198247200,0.0,0.0,0.02993517494721054,1.8457709739888655
2025-01-03 05:00:00+00:00,139.9795022133,144.8684366268,139.6995644139,144.4385375977,229322500,0.0,0.0,0.04453765099646745,1.9725149284442587
2025-01-06 05:00:00+00:00,148.5576322985,152.1268620477,147.7878109943,149.3974456787,265377400,0.0,0.0,0.03433230606925619,2.07456822076304
2025-01-07 05:00:00+00:00,152.996657549,153.0966418638,139.9794899946,140.1094665527,351782200,0.0,0.0,-0.06216959790581078,1.8834235507442179
2025-01-08 05:00:00+00:00,142.5489462581,143.9186429745,137.5300354006,140.0794830322,227349900,0.0,0.0,-0.00021400067559851355,1.8828064961563218
2025-01-10 05:00:00+00:00,137.420074909,139.8895384252,134.1907823321,135.8804168701,207602500,0.0,0.0,-0.0299763110999971,1.796390591786447
2025-01-13 05:00:00+00:00,129.9617039488,133.4609419256,129.4817974709,133.2009887695,204808900,0.0,0.0,-0.019719015898821635,1.741248521247695
2025-01-14 05:00:00+00:00,136.0203667606,136.3502967061,130.0216737635,131.7312927246,195590500,0.0,0.0,-0.01103367218574669,1.711002483684585
2025-01-15 05:00:00+00:00,133.6208947252,136.4202881416,131.26140795,136.2103424072,185217300,0.0,0.0,0.03400140991528855,1.80318039041371
2025-01-16 05:00:00+00:00,138.6097963703,138.7197730168,133.460924411,133.5409088135,209235600,0.0,0.0,-0.019597877419026855,1.7482440047389622
2025-01-17 05:00:00+00:00,136.6602258601,138.4698291284,135.4304980751,137.6800079346,201188800,0.0,0.0,0.030994989908901704,1.833425799933046
2025-01-21 05:00:00+00:00,139.1296971908,141.7991138836,137.0601406758,140.799331665,197749000,0.0,0.0,0.022656330263154167,1.8976208306324711
2025-01-22 05:00:00+00:00,144.6285153116,147.7578236263,143.6387253144,147.0379943848,237651400,0.0,0.0,0.0443088944104042,2.026011206058353
2025-01-23 05:00:00+00:00,145.018416876,147.1979348353,143.688704667,147.1879425049,155915500,0.0,0.0,0.0010197916581180522,2.029097107043663
2025-01-24 05:00:00+00:00,148.3376757009,148.9375511052,141.8490991803,142.5889282227,234657600,0.0,0.0,-0.031245862969019433,1.9344503539171236
2025-01-27 05:00:00+00:00,124.7728263768,128.372033281,116.6745841453,118.3942108154,818830900,0.0,0.0,-0.1696815994683114,1.4365281243041137
2025-01-28 05:00:00+00:00,121.7834697893,128.9719063927,116.2246830865,128.9619140625,579666400,0.0,0.0,0.08925861471028451,1.6540092493821468
2025-01-29 05:00:00+00:00,126.4724508231,126.8623652787,120.0238585555,123.6730575562,467120600,0.0,0.0,-0.04101099572496114,1.5451656874017283
2025-01-30 05:00:00+00:00,123.0731831024,124.9727707433,118.0742722727,124.6228485107,392925500,0.0,0.0,0.007679853423761207,1.56471218682016
2025-01-31 05:00:00+00:00,123.7530449705,127.8221583994,119.1640481308,120.0438537598,388161100,0.0,0.0,-0.03674281887808761,1.4704774314654028
2025-02-03 05:00:00+00:00,114.7250100714,118.5441778575,112.9853911394,116.6345977783,371235700,0.0,0.0,-0.028400087757276538,1.4003156556094143
2025-02-04 05:00:00+00:00,116.9345263905,121.173600826,116.6745808801,118.6241607666,256550000,0.0,0.0,0.017058085904165132,1.4412604462599123
2025-02-05 05:00:00+00:00,121.7334871402,124.9727794477,120.7337049046,124.8028182983,262230800,0.0,0.0,0.052085995734518775,1.5684159274506557
2025-02-06 05:00:00+00:00,127.3922422384,128.7419542697,125.1827245586,128.6519622803,251483600,0.0,0.0,0.03084180337017628,1.6476305064579178
2025-02-07 05:00:00+00:00,129.1918465115,130.3415898451,124.972764753,129.811706543,228186300,0.0,0.0,0.009014586658019352,1.6714978010967982
2025-02-10 05:00:00+00:00,130.061655955,134.9705899623,129.9316946495,133.5409088135,216989100,0.0,0.0,0.028727780951440574,1.7482440047389622
2025-02-11 05:00:00+00:00,132.5511343281,134.4507145266,130.9914764379,132.7710876465,178902400,0.0,0.0,-0.005764684199319858,1.7324012459489682
2025-02-12 05:00:00+00:00,129.9916837727,132.2112014406,129.0518860793,131.1114349365,160278600,0.0,0.0,-0.01250010630641818,1.6982459399028165
2025-02-13 05:00:00+00:00,131.5313451903,136.4702717517,131.1414307384,135.2605285645,197430000,0.0,0.0,0.031645551206189504,1.7836334199609039
2025-02-14 05:00:00+00:00,136.4502690196,139.2196699574,135.4704867449,138.8197631836,195479600,0.0,0.0,0.02631391919633641,1.8568817248459766
2025-02-18 05:00:00+00:00,141.2392474082,143.4087731319,137.8999629884,139.369644165,219176600,0.0,0.0,0.003961114532897936,1.8681981605650346
2025-02-19 05:00:00+00:00,139.4796143194,141.3292175591,137.1901197103,139.1996765137,167536000,0.0,0.0,-0.00121954570751992,1.8647002618100008
2025-02-20 05:00:00+00:00,139.9994986265,140.629366287,136.760198844,140.0794830322,143903600,0.0,0.0,0.006320463815254529,1.882806496156321
2025-02-21 05:00:00+00:00,140.0094896965,141.4291938161,134.00080429,134.4007110596,228217600,0.0,0.0,-0.04053964113570152,1.7659385553384745
2025-02-24 05:00:00+00:00,136.5302641148,138.5598208989,130.0516792879,130.2516326904,251381100,0.0,0.0,-0.030870955491895558,1.6805513893033024
2025-02-25 05:00:00+00:00,129.9516858301,130.1716391341,124.4128991653,126.6024169922,271428700,0.0,0.0,-0.028016659928355336,1.6054512926087114
2025-02-26 05:00:00+00:00,129.9617066133,133.7008826502,128.462033164,131.2514190674,322553800,0.0,0.0,0.036721274250920644,1.7011267840720117
2025-02-27 05:00:00+00:00,134.9705968282,134.9805891582,119.983863805,120.1238327026,443175800,0.0,0.0,-0.08478069375452457,1.4721233813994585
2025-02-28 05:00:00+00:00,117.9942929787,125.062752893,116.3746506815,124.892791748,389091100,0.0,0.0,0.03970035702412922,1.5702675622487146
2025-03-03 05:00:00+00:00,123.4831026961,123.6730561288,112.2555451395,114.03515625,411381400,0.0,0.0,-0.08693564573292412,1.3468196920182338
2025-03-04 05:00:00+00:00,110.6259035737,119.2840135859,110.0860202625,115.9647369385,398163300,0.0,0.0,0.01692092817648061,1.3865300594700245
2025-03-05 05:00:00+00:00,117.5543899981,118.2542344697,114.4850590252,117.2744522095,284337900,0.0,0.0,0.011294082197544242,1.413483726128589
2025-03-06 05:00:00+00:00,113.5052758235,115.3248791845,110.1959990693,110.5459213257,321181900,0.0,0.0,-0.05737422564788541,1.2750119662281882
2025-03-07 05:00:00+00:00,111.2257698688,113.4552875334,107.536571106,112.6654586792,341755500,0.0,0.0,0.0191733654944648,1.3186316021609623
2025-03-10 04:00:00+00:00,109.8760575438,111.8256296449,105.4370224485,106.9566955566,366487400,0.0,0.0,-0.050670038444124654,1.201146449741704
2025-03-11 04:00:00+00:00,106.9666941225,112.2155506078,104.7471764455,108.7363128662,354865700,0.0,0.0,0.016638671383207182,1.2377706021852695
2025-03-12 04:00:00+00:00,114.1056496123,116.7453169632,112.8658000775,115.725440979,323857500,0.01,0.0,0.06427593440105084,1.38160539861593
2025-03-13 04:00:00+00:00,117.0152747229,117.7451862349,113.7756844974,115.5654602051,299033100,0.0,0.0,-0.0013824166280691497,1.3783130277113842
2025-03-14 04:00:00+00:00,118.5950809544,121.8646662727,118.135139732,121.6546936035,277593500,0.0,0.0,0.052690772723901436,1.5036281789208186
